19N	19.01702239	0.00001761	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
19O	19.00357797	0.00000283	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
19F	18.99840316	8.8E-10	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
19Ne	19.00188091	0.000000171	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
19Na	19.01388026	0.000011309	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
19Mg	19.03417992	0.000064413	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
20B	20.07450564	0.000586538	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
20C	20.04026173	0.000247585	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
20N	20.0233673	0.000084696	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
20O	20.00407536	0.00000095	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
20F	19.99998125	0.000000031	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
20Ne	19.99244018	1.65E-09	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
20Na	20.0073543	0.00000119	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
20Mg	20.01876308	0.000002	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
21B	21.08414749	0.00059975	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
21C	21.049	0.00064	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
21N	21.02708757	0.000143906	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
21O	21.00865495	0.000012882	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
21F	20.99994889	0.000001932	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
21Ne	20.99384669	0.000000041	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
21Na	20.99765446	0.000000045	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
21Mg	21.01170576	0.00000081	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
21Al	21.029082	0.000644	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
22C	22.05755399	0.000248515	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
22N	22.03410092	0.00022306	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
22O	22.00996574	0.000061107	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
22F	22.00299881	0.00001331	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
22Ne	21.99138511	0.000000018	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
22Na	21.99443755	0.000000141	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
22Mg	21.9995706	0.00000017	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
22Al	22.01954	0.00043	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
22Si	22.036114	0.000537	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
23C	23.06889	0.00107	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
23N	23.039421	0.0004515	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
23O	23.01569669	0.000130663	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
23F	23.00352688	0.00003577	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
23Ne	22.99446691	0.000000112	<a href='https://doi.org/10.1088/1674-1137/abddaf' target='_blank'>2020</a>
